Time,Severity of Accident,Number of Accidents,Month,Year
21:00,ΕΛΑΦΡΑ,48,November,2019
21:00,ΝΕΚΡΟΙ,0,December,2019
21:00,ΒΑΡΙΑ,2,December,2019
21:00,ΕΛΑΦΡΑ,46,December,2019
22:00,ΝΕΚΡΟΙ,3,January,2019
22:00,ΒΑΡΙΑ,3,January,2019
22:00,ΕΛΑΦΡΑ,44,January,2019
22:00,ΝΕΚΡΟΙ,0,February,2019
22:00,ΒΑΡΙΑ,1,February,2019
22:00,ΕΛΑΦΡΑ,26,February,2019
22:00,ΝΕΚΡΟΙ,2,March,2019
22:00,ΒΑΡΙΑ,3,March,2019
22:00,ΕΛΑΦΡΑ,45,March,2019
22:00,ΝΕΚΡΟΙ,2,April,2019
22:00,ΒΑΡΙΑ,3,April,2019
22:00,ΕΛΑΦΡΑ,48,April,2019
22:00,ΝΕΚΡΟΙ,0,May,2019
22:00,ΒΑΡΙΑ,4,May,2019
22:00,ΕΛΑΦΡΑ,53,May,2019
22:00,ΝΕΚΡΟΙ,4,June,2019
22:00,ΒΑΡΙΑ,13,June,2019
22:00,ΕΛΑΦΡΑ,65,June,2019
22:00,ΝΕΚΡΟΙ,3,July,2019
22:00,ΒΑΡΙΑ,5,July,2019
22:00,ΕΛΑΦΡΑ,48,July,2019
22:00,ΝΕΚΡΟΙ,7,August,2019
22:00,ΒΑΡΙΑ,1,August,2019
22:00,ΕΛΑΦΡΑ,43,August,2019
22:00,ΝΕΚΡΟΙ,3,September,2019
22:00,ΒΑΡΙΑ,1,September,2019
22:00,ΕΛΑΦΡΑ,49,September,2019
22:00,ΝΕΚΡΟΙ,1,October,2019
22:00,ΒΑΡΙΑ,2,October,2019
22:00,ΕΛΑΦΡΑ,53,October,2019
22:00,ΝΕΚΡΟΙ,1,November,2019
22:00,ΒΑΡΙΑ,1,November,2019
22:00,ΕΛΑΦΡΑ,25,November,2019
22:00,ΝΕΚΡΟΙ,5,December,2019
22:00,ΒΑΡΙΑ,2,December,2019
22:00,ΕΛΑΦΡΑ,58,December,2019
23:00,ΝΕΚΡΟΙ,1,January,2019
23:00,ΒΑΡΙΑ,1,January,2019
23:00,ΕΛΑΦΡΑ,33,January,2019
23:00,ΝΕΚΡΟΙ,5,February,2019
23:00,ΒΑΡΙΑ,3,February,2019
23:00,ΕΛΑΦΡΑ,23,February,2019
23:00,ΝΕΚΡΟΙ,2,March,2019
23:00,ΒΑΡΙΑ,0,March,2019
23:00,ΕΛΑΦΡΑ,36,March,2019
23:00,ΝΕΚΡΟΙ,3,April,2019
23:00,ΒΑΡΙΑ,1,April,2019
23:00,ΕΛΑΦΡΑ,50,April,2019
23:00,ΝΕΚΡΟΙ,2,May,2019
23:00,ΒΑΡΙΑ,3,May,2019
23:00,ΕΛΑΦΡΑ,32,May,2019
23:00,ΝΕΚΡΟΙ,2,June,2019
23:00,ΒΑΡΙΑ,3,June,2019
23:00,ΕΛΑΦΡΑ,32,June,2019
23:00,ΝΕΚΡΟΙ,2,July,2019
23:00,ΒΑΡΙΑ,4,July,2019
23:00,ΕΛΑΦΡΑ,38,July,2019
23:00,ΝΕΚΡΟΙ,4,August,2019
23:00,ΒΑΡΙΑ,8,August,2019
23:00,ΕΛΑΦΡΑ,47,August,2019
23:00,ΝΕΚΡΟΙ,5,September,2019
23:00,ΒΑΡΙΑ,4,September,2019
23:00,ΕΛΑΦΡΑ,48,September,2019
23:00,ΝΕΚΡΟΙ,4,October,2019
23:00,ΒΑΡΙΑ,2,October,2019
23:00,ΕΛΑΦΡΑ,29,October,2019
23:00,ΝΕΚΡΟΙ,1,November,2019
23:00,ΒΑΡΙΑ,2,November,2019
23:00,ΕΛΑΦΡΑ,31,November,2019
23:00,ΝΕΚΡΟΙ,0,December,2019
23:00,ΒΑΡΙΑ,0,December,2019
23:00,ΕΛΑΦΡΑ,36,December,2019
00:00,ΝΕΚΡΟΙ,1,January,2020
00:00,ΒΑΡΙΑ,2,January,2020
00:00,ΕΛΑΦΡΑ,16,January,2020
00:00,ΝΕΚΡΟΙ,2,February,2020
00:00,ΒΑΡΙΑ,0,February,2020
00:00,ΕΛΑΦΡΑ,16,February,2020
00:00,ΝΕΚΡΟΙ,0,March,2020
00:00,ΒΑΡΙΑ,0,March,2020
00:00,ΕΛΑΦΡΑ,6,March,2020
00:00,ΝΕΚΡΟΙ,0,April,2020
00:00,ΒΑΡΙΑ,0,April,2020
00:00,ΕΛΑΦΡΑ,0,April,2020
00:00,ΝΕΚΡΟΙ,0,May,2020
00:00,ΒΑΡΙΑ,1,May,2020
00:00,ΕΛΑΦΡΑ,15,May,2020
00:00,ΝΕΚΡΟΙ,2,June,2020
00:00,ΒΑΡΙΑ,2,June,2020
00:00,ΕΛΑΦΡΑ,21,June,2020
00:00,ΝΕΚΡΟΙ,1,July,2020
00:00,ΒΑΡΙΑ,1,July,2020
00:00,ΕΛΑΦΡΑ,29,July,2020
00:00,ΝΕΚΡΟΙ,1,August,2020
00:00,ΒΑΡΙΑ,2,August,2020
00:00,ΕΛΑΦΡΑ,30,August,2020
00:00,ΝΕΚΡΟΙ,3,September,2020
00:00,ΒΑΡΙΑ,2,September,2020
00:00,ΕΛΑΦΡΑ,32,September,2020
00:00,ΝΕΚΡΟΙ,2,October,2020
00:00,ΒΑΡΙΑ,0,October,2020
00:00,ΕΛΑΦΡΑ,40,October,2020
00:00,ΝΕΚΡΟΙ,0,November,2020
00:00,ΒΑΡΙΑ,0,November,2020
00:00,ΕΛΑΦΡΑ,10,November,2020
00:00,ΝΕΚΡΟΙ,1,December,2020
00:00,ΒΑΡΙΑ,2,December,2020
00:00,ΕΛΑΦΡΑ,9,December,2020
01:00,ΝΕΚΡΟΙ,0,January,2020
01:00,ΒΑΡΙΑ,0,January,2020
01:00,ΕΛΑΦΡΑ,16,January,2020
01:00,ΝΕΚΡΟΙ,3,February,2020
01:00,ΒΑΡΙΑ,0,February,2020
01:00,ΕΛΑΦΡΑ,13,February,2020
01:00,ΝΕΚΡΟΙ,1,March,2020
01:00,ΒΑΡΙΑ,1,March,2020
01:00,ΕΛΑΦΡΑ,22,March,2020
01:00,ΝΕΚΡΟΙ,0,April,2020
01:00,ΒΑΡΙΑ,1,April,2020
01:00,ΕΛΑΦΡΑ,4,April,2020
01:00,ΝΕΚΡΟΙ,2,May,2020
01:00,ΒΑΡΙΑ,3,May,2020
01:00,ΕΛΑΦΡΑ,24,May,2020
01:00,ΝΕΚΡΟΙ,0,June,2020
01:00,ΒΑΡΙΑ,2,June,2020
01:00,ΕΛΑΦΡΑ,15,June,2020
01:00,ΝΕΚΡΟΙ,0,July,2020
01:00,ΒΑΡΙΑ,3,July,2020
01:00,ΕΛΑΦΡΑ,43,July,2020
01:00,ΝΕΚΡΟΙ,0,August,2020
01:00,ΒΑΡΙΑ,1,August,2020
01:00,ΕΛΑΦΡΑ,29,August,2020
01:00,ΝΕΚΡΟΙ,3,September,2020
01:00,ΒΑΡΙΑ,4,September,2020
01:00,ΕΛΑΦΡΑ,36,September,2020
01:00,ΝΕΚΡΟΙ,6,October,2020
01:00,ΒΑΡΙΑ,2,October,2020
01:00,ΕΛΑΦΡΑ,28,October,2020
01:00,ΝΕΚΡΟΙ,1,November,2020
01:00,ΒΑΡΙΑ,1,November,2020
01:00,ΕΛΑΦΡΑ,12,November,2020
01:00,ΝΕΚΡΟΙ,0,December,2020
01:00,ΒΑΡΙΑ,2,December,2020
01:00,ΕΛΑΦΡΑ,3,December,2020
02:00,ΝΕΚΡΟΙ,1,January,2020
02:00,ΒΑΡΙΑ,1,January,2020
02:00,ΕΛΑΦΡΑ,26,January,2020
02:00,ΝΕΚΡΟΙ,0,February,2020
02:00,ΒΑΡΙΑ,0,February,2020
02:00,ΕΛΑΦΡΑ,12,February,2020
02:00,ΝΕΚΡΟΙ,2,March,2020
02:00,ΒΑΡΙΑ,1,March,2020
02:00,ΕΛΑΦΡΑ,7,March,2020
02:00,ΝΕΚΡΟΙ,0,April,2020
02:00,ΒΑΡΙΑ,0,April,2020
02:00,ΕΛΑΦΡΑ,6,April,2020
02:00,ΝΕΚΡΟΙ,1,May,2020
02:00,ΒΑΡΙΑ,2,May,2020
02:00,ΕΛΑΦΡΑ,15,May,2020
02:00,ΝΕΚΡΟΙ,0,June,2020
02:00,ΒΑΡΙΑ,1,June,2020
02:00,ΕΛΑΦΡΑ,24,June,2020
02:00,ΝΕΚΡΟΙ,2,July,2020
02:00,ΒΑΡΙΑ,1,July,2020
02:00,ΕΛΑΦΡΑ,16,July,2020
02:00,ΝΕΚΡΟΙ,6,August,2020
02:00,ΒΑΡΙΑ,3,August,2020
02:00,ΕΛΑΦΡΑ,10,August,2020
02:00,ΝΕΚΡΟΙ,0,September,2020
02:00,ΒΑΡΙΑ,2,September,2020
02:00,ΕΛΑΦΡΑ,21,September,2020
02:00,ΝΕΚΡΟΙ,1,October,2020
02:00,ΒΑΡΙΑ,1,October,2020
02:00,ΕΛΑΦΡΑ,10,October,2020
02:00,ΝΕΚΡΟΙ,2,November,2020
02:00,ΒΑΡΙΑ,2,November,2020
02:00,ΕΛΑΦΡΑ,4,November,2020
02:00,ΝΕΚΡΟΙ,0,December,2020
02:00,ΒΑΡΙΑ,0,December,2020
02:00,ΕΛΑΦΡΑ,6,December,2020
03:00,ΝΕΚΡΟΙ,1,January,2020
03:00,ΒΑΡΙΑ,1,January,2020
03:00,ΕΛΑΦΡΑ,17,January,2020
03:00,ΝΕΚΡΟΙ,1,February,2020
03:00,ΒΑΡΙΑ,1,February,2020
03:00,ΕΛΑΦΡΑ,12,February,2020
03:00,ΝΕΚΡΟΙ,1,March,2020
03:00,ΒΑΡΙΑ,0,March,2020
03:00,ΕΛΑΦΡΑ,0,March,2020
03:00,ΝΕΚΡΟΙ,0,April,2020
03:00,ΒΑΡΙΑ,0,April,2020
03:00,ΕΛΑΦΡΑ,2,April,2020
03:00,ΝΕΚΡΟΙ,1,May,2020
03:00,ΒΑΡΙΑ,1,May,2020
03:00,ΕΛΑΦΡΑ,16,May,2020
03:00,ΝΕΚΡΟΙ,0,June,2020
03:00,ΒΑΡΙΑ,0,June,2020
03:00,ΕΛΑΦΡΑ,12,June,2020
03:00,ΝΕΚΡΟΙ,2,July,2020
03:00,ΒΑΡΙΑ,0,July,2020
03:00,ΕΛΑΦΡΑ,32,July,2020
03:00,ΝΕΚΡΟΙ,3,August,2020
03:00,ΒΑΡΙΑ,0,August,2020
03:00,ΕΛΑΦΡΑ,7,August,2020
03:00,ΝΕΚΡΟΙ,0,September,2020
03:00,ΒΑΡΙΑ,4,September,2020
03:00,ΕΛΑΦΡΑ,5,September,2020
03:00,ΝΕΚΡΟΙ,1,October,2020
03:00,ΒΑΡΙΑ,0,October,2020
03:00,ΕΛΑΦΡΑ,8,October,2020
03:00,ΝΕΚΡΟΙ,0,November,2020
03:00,ΒΑΡΙΑ,1,November,2020
03:00,ΕΛΑΦΡΑ,1,November,2020
03:00,ΝΕΚΡΟΙ,0,December,2020
03:00,ΒΑΡΙΑ,0,December,2020
03:00,ΕΛΑΦΡΑ,1,December,2020
04:00,ΝΕΚΡΟΙ,1,January,2020
04:00,ΒΑΡΙΑ,1,January,2020
04:00,ΕΛΑΦΡΑ,12,January,2020
04:00,ΝΕΚΡΟΙ,1,February,2020
04:00,ΒΑΡΙΑ,1,February,2020
04:00,ΕΛΑΦΡΑ,14,February,2020
04:00,ΝΕΚΡΟΙ,0,March,2020
04:00,ΒΑΡΙΑ,2,March,2020
04:00,ΕΛΑΦΡΑ,0,March,2020
04:00,ΝΕΚΡΟΙ,0,April,2020
04:00,ΒΑΡΙΑ,0,April,2020
04:00,ΕΛΑΦΡΑ,6,April,2020
04:00,ΝΕΚΡΟΙ,0,May,2020
04:00,ΒΑΡΙΑ,1,May,2020
04:00,ΕΛΑΦΡΑ,0,May,2020
04:00,ΝΕΚΡΟΙ,1,June,2020
04:00,ΒΑΡΙΑ,3,June,2020
04:00,ΕΛΑΦΡΑ,10,June,2020
04:00,ΝΕΚΡΟΙ,1,July,2020
04:00,ΒΑΡΙΑ,1,July,2020
04:00,ΕΛΑΦΡΑ,7,July,2020
04:00,ΝΕΚΡΟΙ,2,August,2020
04:00,ΒΑΡΙΑ,1,August,2020
04:00,ΕΛΑΦΡΑ,7,August,2020
04:00,ΝΕΚΡΟΙ,1,September,2020
04:00,ΒΑΡΙΑ,3,September,2020
04:00,ΕΛΑΦΡΑ,5,September,2020
04:00,ΝΕΚΡΟΙ,0,October,2020
04:00,ΒΑΡΙΑ,0,October,2020
04:00,ΕΛΑΦΡΑ,0,October,2020
04:00,ΝΕΚΡΟΙ,0,November,2020
04:00,ΒΑΡΙΑ,0,November,2020
04:00,ΕΛΑΦΡΑ,4,November,2020
04:00,ΝΕΚΡΟΙ,1,December,2020
04:00,ΒΑΡΙΑ,0,December,2020
04:00,ΕΛΑΦΡΑ,3,December,2020
05:00,ΝΕΚΡΟΙ,2,January,2020
05:00,ΒΑΡΙΑ,1,January,2020
05:00,ΕΛΑΦΡΑ,11,January,2020
05:00,ΝΕΚΡΟΙ,0,February,2020
05:00,ΒΑΡΙΑ,0,February,2020
05:00,ΕΛΑΦΡΑ,12,February,2020
05:00,ΝΕΚΡΟΙ,0,March,2020
05:00,ΒΑΡΙΑ,1,March,2020
05:00,ΕΛΑΦΡΑ,8,March,2020
05:00,ΝΕΚΡΟΙ,1,April,2020
05:00,ΒΑΡΙΑ,0,April,2020
05:00,ΕΛΑΦΡΑ,2,April,2020
05:00,ΝΕΚΡΟΙ,1,May,2020
05:00,ΒΑΡΙΑ,0,May,2020
05:00,ΕΛΑΦΡΑ,4,May,2020
05:00,ΝΕΚΡΟΙ,0,June,2020
05:00,ΒΑΡΙΑ,1,June,2020
05:00,ΕΛΑΦΡΑ,11,June,2020
05:00,ΝΕΚΡΟΙ,1,July,2020
05:00,ΒΑΡΙΑ,0,July,2020
05:00,ΕΛΑΦΡΑ,8,July,2020
05:00,ΝΕΚΡΟΙ,2,August,2020
05:00,ΒΑΡΙΑ,2,August,2020
05:00,ΕΛΑΦΡΑ,12,August,2020
05:00,ΝΕΚΡΟΙ,3,September,2020
05:00,ΒΑΡΙΑ,1,September,2020
05:00,ΕΛΑΦΡΑ,5,September,2020
05:00,ΝΕΚΡΟΙ,1,October,2020
05:00,ΒΑΡΙΑ,1,October,2020
05:00,ΕΛΑΦΡΑ,6,October,2020
05:00,ΝΕΚΡΟΙ,0,November,2020
05:00,ΒΑΡΙΑ,0,November,2020
05:00,ΕΛΑΦΡΑ,4,November,2020
05:00,ΝΕΚΡΟΙ,0,December,2020
05:00,ΒΑΡΙΑ,0,December,2020
05:00,ΕΛΑΦΡΑ,3,December,2020
06:00,ΝΕΚΡΟΙ,4,January,2020
06:00,ΒΑΡΙΑ,1,January,2020
06:00,ΕΛΑΦΡΑ,19,January,2020
06:00,ΝΕΚΡΟΙ,1,February,2020
06:00,ΒΑΡΙΑ,1,February,2020
06:00,ΕΛΑΦΡΑ,21,February,2020
06:00,ΝΕΚΡΟΙ,2,March,2020
06:00,ΒΑΡΙΑ,1,March,2020
06:00,ΕΛΑΦΡΑ,4,March,2020
06:00,ΝΕΚΡΟΙ,1,April,2020
06:00,ΒΑΡΙΑ,1,April,2020
06:00,ΕΛΑΦΡΑ,5,April,2020
06:00,ΝΕΚΡΟΙ,1,May,2020
06:00,ΒΑΡΙΑ,0,May,2020
06:00,ΕΛΑΦΡΑ,6,May,2020
06:00,ΝΕΚΡΟΙ,0,June,2020
06:00,ΒΑΡΙΑ,0,June,2020
06:00,ΕΛΑΦΡΑ,9,June,2020
06:00,ΝΕΚΡΟΙ,1,July,2020
06:00,ΒΑΡΙΑ,3,July,2020
06:00,ΕΛΑΦΡΑ,16,July,2020
06:00,ΝΕΚΡΟΙ,3,August,2020
06:00,ΒΑΡΙΑ,0,August,2020
06:00,ΕΛΑΦΡΑ,21,August,2020
06:00,ΝΕΚΡΟΙ,5,September,2020
06:00,ΒΑΡΙΑ,0,September,2020
06:00,ΕΛΑΦΡΑ,22,September,2020
06:00,ΝΕΚΡΟΙ,2,October,2020
06:00,ΒΑΡΙΑ,0,October,2020
06:00,ΕΛΑΦΡΑ,17,October,2020
06:00,ΝΕΚΡΟΙ,4,November,2020
06:00,ΒΑΡΙΑ,0,November,2020
06:00,ΕΛΑΦΡΑ,14,November,2020
06:00,ΝΕΚΡΟΙ,1,December,2020
06:00,ΒΑΡΙΑ,1,December,2020
06:00,ΕΛΑΦΡΑ,13,December,2020
07:00,ΝΕΚΡΟΙ,3,January,2020
07:00,ΒΑΡΙΑ,3,January,2020
07:00,ΕΛΑΦΡΑ,23,January,2020
07:00,ΝΕΚΡΟΙ,2,February,2020
07:00,ΒΑΡΙΑ,0,February,2020
07:00,ΕΛΑΦΡΑ,22,February,2020
07:00,ΝΕΚΡΟΙ,0,March,2020
07:00,ΒΑΡΙΑ,0,March,2020
07:00,ΕΛΑΦΡΑ,16,March,2020
07:00,ΝΕΚΡΟΙ,1,April,2020
07:00,ΒΑΡΙΑ,4,April,2020
07:00,ΕΛΑΦΡΑ,6,April,2020
07:00,ΝΕΚΡΟΙ,3,May,2020
07:00,ΒΑΡΙΑ,2,May,2020
07:00,ΕΛΑΦΡΑ,15,May,2020
07:00,ΝΕΚΡΟΙ,2,June,2020
07:00,ΒΑΡΙΑ,0,June,2020
07:00,ΕΛΑΦΡΑ,34,June,2020
07:00,ΝΕΚΡΟΙ,2,July,2020
07:00,ΒΑΡΙΑ,3,July,2020
07:00,ΕΛΑΦΡΑ,47,July,2020
07:00,ΝΕΚΡΟΙ,6,August,2020
07:00,ΒΑΡΙΑ,1,August,2020
07:00,ΕΛΑΦΡΑ,16,August,2020
07:00,ΝΕΚΡΟΙ,2,September,2020
07:00,ΒΑΡΙΑ,1,September,2020
07:00,ΕΛΑΦΡΑ,32,September,2020
07:00,ΝΕΚΡΟΙ,1,October,2020
07:00,ΒΑΡΙΑ,2,October,2020
07:00,ΕΛΑΦΡΑ,21,October,2020
07:00,ΝΕΚΡΟΙ,2,November,2020
07:00,ΒΑΡΙΑ,0,November,2020
07:00,ΕΛΑΦΡΑ,12,November,2020
07:00,ΝΕΚΡΟΙ,1,December,2020
07:00,ΒΑΡΙΑ,2,December,2020
07:00,ΕΛΑΦΡΑ,22,December,2020
08:00,ΝΕΚΡΟΙ,1,January,2020
08:00,ΒΑΡΙΑ,2,January,2020
08:00,ΕΛΑΦΡΑ,33,January,2020
08:00,ΝΕΚΡΟΙ,2,February,2020
08:00,ΒΑΡΙΑ,0,February,2020
08:00,ΕΛΑΦΡΑ,43,February,2020
08:00,ΝΕΚΡΟΙ,4,March,2020
08:00,ΒΑΡΙΑ,1,March,2020
08:00,ΕΛΑΦΡΑ,14,March,2020
08:00,ΝΕΚΡΟΙ,0,April,2020
08:00,ΒΑΡΙΑ,0,April,2020
08:00,ΕΛΑΦΡΑ,11,April,2020
08:00,ΝΕΚΡΟΙ,0,May,2020
08:00,ΒΑΡΙΑ,1,May,2020
08:00,ΕΛΑΦΡΑ,20,May,2020
08:00,ΝΕΚΡΟΙ,1,June,2020
08:00,ΒΑΡΙΑ,1,June,2020
08:00,ΕΛΑΦΡΑ,44,June,2020
08:00,ΝΕΚΡΟΙ,1,July,2020
08:00,ΒΑΡΙΑ,3,July,2020
08:00,ΕΛΑΦΡΑ,38,July,2020
08:00,ΝΕΚΡΟΙ,1,August,2020
08:00,ΒΑΡΙΑ,1,August,2020
08:00,ΕΛΑΦΡΑ,34,August,2020
08:00,ΝΕΚΡΟΙ,2,September,2020
08:00,ΒΑΡΙΑ,4,September,2020
08:00,ΕΛΑΦΡΑ,32,September,2020
08:00,ΝΕΚΡΟΙ,3,October,2020
08:00,ΒΑΡΙΑ,2,October,2020
08:00,ΕΛΑΦΡΑ,43,October,2020
08:00,ΝΕΚΡΟΙ,1,November,2020
08:00,ΒΑΡΙΑ,1,November,2020
08:00,ΕΛΑΦΡΑ,35,November,2020
08:00,ΝΕΚΡΟΙ,2,December,2020
08:00,ΒΑΡΙΑ,1,December,2020
08:00,ΕΛΑΦΡΑ,12,December,2020
09:00,ΝΕΚΡΟΙ,2,January,2020
09:00,ΒΑΡΙΑ,1,January,2020
09:00,ΕΛΑΦΡΑ,43,January,2020
09:00,ΝΕΚΡΟΙ,0,February,2020
09:00,ΒΑΡΙΑ,0,February,2020
09:00,ΕΛΑΦΡΑ,49,February,2020
09:00,ΝΕΚΡΟΙ,0,March,2020
09:00,ΒΑΡΙΑ,1,March,2020
09:00,ΕΛΑΦΡΑ,25,March,2020
09:00,ΝΕΚΡΟΙ,1,April,2020
09:00,ΒΑΡΙΑ,0,April,2020
09:00,ΕΛΑΦΡΑ,15,April,2020
09:00,ΝΕΚΡΟΙ,4,May,2020
09:00,ΒΑΡΙΑ,2,May,2020
09:00,ΕΛΑΦΡΑ,38,May,2020
09:00,ΝΕΚΡΟΙ,3,June,2020
09:00,ΒΑΡΙΑ,1,June,2020
09:00,ΕΛΑΦΡΑ,51,June,2020
09:00,ΝΕΚΡΟΙ,4,July,2020
09:00,ΒΑΡΙΑ,2,July,2020
09:00,ΕΛΑΦΡΑ,46,July,2020
09:00,ΝΕΚΡΟΙ,2,August,2020
09:00,ΒΑΡΙΑ,3,August,2020
09:00,ΕΛΑΦΡΑ,27,August,2020
09:00,ΝΕΚΡΟΙ,2,September,2020
09:00,ΒΑΡΙΑ,2,September,2020
09:00,ΕΛΑΦΡΑ,54,September,2020
09:00,ΝΕΚΡΟΙ,2,October,2020
09:00,ΒΑΡΙΑ,0,October,2020
09:00,ΕΛΑΦΡΑ,50,October,2020
09:00,ΝΕΚΡΟΙ,4,November,2020
09:00,ΒΑΡΙΑ,2,November,2020
09:00,ΕΛΑΦΡΑ,25,November,2020
09:00,ΝΕΚΡΟΙ,2,December,2020
09:00,ΒΑΡΙΑ,0,December,2020
09:00,ΕΛΑΦΡΑ,21,December,2020
10:00,ΝΕΚΡΟΙ,0,January,2020
10:00,ΒΑΡΙΑ,0,January,2020
10:00,ΕΛΑΦΡΑ,35,January,2020
10:00,ΝΕΚΡΟΙ,0,February,2020
10:00,ΒΑΡΙΑ,0,February,2020
10:00,ΕΛΑΦΡΑ,53,February,2020
10:00,ΝΕΚΡΟΙ,0,March,2020
10:00,ΒΑΡΙΑ,3,March,2020
10:00,ΕΛΑΦΡΑ,32,March,2020
10:00,ΝΕΚΡΟΙ,1,April,2020
10:00,ΒΑΡΙΑ,1,April,2020
10:00,ΕΛΑΦΡΑ,22,April,2020
10:00,ΝΕΚΡΟΙ,2,May,2020
10:00,ΒΑΡΙΑ,1,May,2020
10:00,ΕΛΑΦΡΑ,38,May,2020
10:00,ΝΕΚΡΟΙ,3,June,2020
10:00,ΒΑΡΙΑ,1,June,2020
10:00,ΕΛΑΦΡΑ,52,June,2020
10:00,ΝΕΚΡΟΙ,5,July,2020
10:00,ΒΑΡΙΑ,4,July,2020
10:00,ΕΛΑΦΡΑ,63,July,2020
10:00,ΝΕΚΡΟΙ,3,August,2020
10:00,ΒΑΡΙΑ,5,August,2020
10:00,ΕΛΑΦΡΑ,56,August,2020
10:00,ΝΕΚΡΟΙ,2,September,2020
10:00,ΒΑΡΙΑ,0,September,2020
10:00,ΕΛΑΦΡΑ,56,September,2020
10:00,ΝΕΚΡΟΙ,2,October,2020
10:00,ΒΑΡΙΑ,4,October,2020
10:00,ΕΛΑΦΡΑ,43,October,2020
10:00,ΝΕΚΡΟΙ,2,November,2020
10:00,ΒΑΡΙΑ,1,November,2020
10:00,ΕΛΑΦΡΑ,45,November,2020
10:00,ΝΕΚΡΟΙ,2,December,2020
10:00,ΒΑΡΙΑ,1,December,2020
10:00,ΕΛΑΦΡΑ,36,December,2020
11:00,ΝΕΚΡΟΙ,4,January,2020
11:00,ΒΑΡΙΑ,3,January,2020
11:00,ΕΛΑΦΡΑ,65,January,2020
11:00,ΝΕΚΡΟΙ,8,February,2020
11:00,ΒΑΡΙΑ,2,February,2020
11:00,ΕΛΑΦΡΑ,60,February,2020
11:00,ΝΕΚΡΟΙ,0,March,2020
11:00,ΒΑΡΙΑ,1,March,2020
11:00,ΕΛΑΦΡΑ,47,March,2020
11:00,ΝΕΚΡΟΙ,3,April,2020
11:00,ΒΑΡΙΑ,3,April,2020
11:00,ΕΛΑΦΡΑ,24,April,2020
11:00,ΝΕΚΡΟΙ,4,May,2020
11:00,ΒΑΡΙΑ,2,May,2020
11:00,ΕΛΑΦΡΑ,55,May,2020
11:00,ΝΕΚΡΟΙ,2,June,2020
11:00,ΒΑΡΙΑ,1,June,2020
11:00,ΕΛΑΦΡΑ,61,June,2020
11:00,ΝΕΚΡΟΙ,0,July,2020
11:00,ΒΑΡΙΑ,1,July,2020
11:00,ΕΛΑΦΡΑ,68,July,2020
11:00,ΝΕΚΡΟΙ,0,August,2020
11:00,ΒΑΡΙΑ,3,August,2020
11:00,ΕΛΑΦΡΑ,75,August,2020
11:00,ΝΕΚΡΟΙ,7,September,2020
11:00,ΒΑΡΙΑ,1,September,2020
11:00,ΕΛΑΦΡΑ,75,September,2020
11:00,ΝΕΚΡΟΙ,4,October,2020
11:00,ΒΑΡΙΑ,0,October,2020
11:00,ΕΛΑΦΡΑ,61,October,2020
11:00,ΝΕΚΡΟΙ,3,November,2020
11:00,ΒΑΡΙΑ,2,November,2020
11:00,ΕΛΑΦΡΑ,48,November,2020
11:00,ΝΕΚΡΟΙ,2,December,2020
11:00,ΒΑΡΙΑ,1,December,2020
11:00,ΕΛΑΦΡΑ,47,December,2020
12:00,ΝΕΚΡΟΙ,1,January,2020
12:00,ΒΑΡΙΑ,4,January,2020
12:00,ΕΛΑΦΡΑ,74,January,2020
12:00,ΝΕΚΡΟΙ,1,February,2020
12:00,ΒΑΡΙΑ,3,February,2020
12:00,ΕΛΑΦΡΑ,68,February,2020
12:00,ΝΕΚΡΟΙ,2,March,2020
12:00,ΒΑΡΙΑ,0,March,2020
12:00,ΕΛΑΦΡΑ,36,March,2020
12:00,ΝΕΚΡΟΙ,2,April,2020
12:00,ΒΑΡΙΑ,1,April,2020
12:00,ΕΛΑΦΡΑ,24,April,2020
12:00,ΝΕΚΡΟΙ,2,May,2020
12:00,ΒΑΡΙΑ,1,May,2020
12:00,ΕΛΑΦΡΑ,78,May,2020
12:00,ΝΕΚΡΟΙ,1,June,2020
12:00,ΒΑΡΙΑ,5,June,2020
12:00,ΕΛΑΦΡΑ,63,June,2020
12:00,ΝΕΚΡΟΙ,4,July,2020
12:00,ΒΑΡΙΑ,3,July,2020
12:00,ΕΛΑΦΡΑ,63,July,2020
12:00,ΝΕΚΡΟΙ,5,August,2020
12:00,ΒΑΡΙΑ,4,August,2020
12:00,ΕΛΑΦΡΑ,52,August,2020
12:00,ΝΕΚΡΟΙ,1,September,2020
12:00,ΒΑΡΙΑ,2,September,2020
12:00,ΕΛΑΦΡΑ,88,September,2020
12:00,ΝΕΚΡΟΙ,2,October,2020
12:00,ΒΑΡΙΑ,0,October,2020
12:00,ΕΛΑΦΡΑ,64,October,2020
12:00,ΝΕΚΡΟΙ,2,November,2020
12:00,ΒΑΡΙΑ,2,November,2020
12:00,ΕΛΑΦΡΑ,76,November,2020
12:00,ΝΕΚΡΟΙ,0,December,2020
12:00,ΒΑΡΙΑ,3,December,2020
12:00,ΕΛΑΦΡΑ,37,December,2020
13:00,ΝΕΚΡΟΙ,4,January,2020
13:00,ΒΑΡΙΑ,5,January,2020
13:00,ΕΛΑΦΡΑ,68,January,2020
13:00,ΝΕΚΡΟΙ,0,February,2020
13:00,ΒΑΡΙΑ,2,February,2020
13:00,ΕΛΑΦΡΑ,73,February,2020
13:00,ΝΕΚΡΟΙ,4,March,2020
